company_id,location,company_name,domain,eligibility_branch_wise,eligibility_criteria,profile,skills_required,ctc_lpa,no_of_openings,no_of_students_placed,total_eligible_student,no_of_rounds_company_took,rounds_names,highest_elim_round,highest_elim_count,Conversion %
Com0248,Chennai,TechCo1,Software,"CSE,CSD,CSE AIML,IT",C1,Full Stack Developer,"JavaScript, React, Node.js, HTML/CSS, REST APIs",19.4,4,2,355,3,"HR,Technical Interview,Coding",HR,103,50
Com0249,Chennai,StartCo24,Finance,All Branches,C2,Financial Analyst,"Excel, SQL, Financial Modelling, Accounting, PowerBI, Basic Economics",9.2,9,7,599,3,"Group Discussion,HR,Aptitude",HR,346,77.78
Com0250,Chennai,TechCo54,Software,"CSE,CSD,CSE AIML,IT",C3,Full Stack Developer,"JavaScript, React, Node.js, HTML/CSS, REST APIs",6.7,11,11,488,3,"Technical Interview,Coding,Group Discussion",Technical Interview,194,100
Com0251,Pune,CoreCo36,EE,EE,C2,Electrical Engineer,"Power Systems, Electrical Machines, Circuit Analysis, MATLAB",4.6,14,4,35,2,"HR,Aptitude",Aptitude,17,28.57
Com0252,Chennai,StartCo48,EdTech,All Branches,C3,Education Sales Associate,"Content Design, Teaching Skills, Digital Marketing, Data Analysis, Communication",4.4,15,13,674,3,"Technical Interview,Aptitude,Group Discussion",Aptitude,190,86.67
Com0253,Pune,StartCo83,EdTech,All Branches,C2,Instructional Designer,"Content Design, Teaching Skills, Digital Marketing, Data Analysis, Communication",9.8,7,5,599,4,"HR,Group Discussion,Aptitude,Coding",Aptitude,266,71.43
Com0254,Pune,CoreCo31,EE,EE,C3,Control Systems Engineer,"Power Systems, Electrical Machines, Circuit Analysis, MATLAB",7.7,12,6,56,5,"Coding,Technical Interview,Group Discussion,HR,Aptitude",Aptitude,10,50
Com0255,Chennai,Dream11,Sales,All Branches,C1,Inside Sales Associate,"Communication, Negotiation, CRM tools, Presentation Skills, Lead Generation",11.3,3,1,426,4,"Aptitude,Technical Interview,Group Discussion,HR",HR,111,33.33
Com0256,Pune,StartCo62,Finance,All Branches,C1,Tax Associate,"Excel, SQL, Financial Modelling, Accounting, PowerBI, Basic Economics",13,4,4,426,4,"Group Discussion,Coding,HR,Aptitude",HR,111,100
Com0257,Gurugram,TechCo61,Software,"CSE,CSD,CSE AIML,IT",C2,QA Engineer,"Selenium, Automation Testing, Java/Python, SDLC",4.6,15,2,448,3,"Aptitude,Coding,Technical Interview",Aptitude,100,13.33
Com0258,Gurugram,StartCo32,Sales,All Branches,C3,Inside Sales Associate,"Communication, Negotiation, CRM tools, Presentation Skills, Lead Generation",5.4,16,5,674,2,"Group Discussion,Aptitude",Group Discussion,329,31.25
Com0259,Noida,StartCo61,EdTech,All Branches,C3,Instructional Designer,"Content Design, Teaching Skills, Digital Marketing, Data Analysis, Communication",6.4,20,17,674,2,"HR,Group Discussion",HR,267,85
Com0260,Bangalore,BHEL,EC,EC,C2,Electronics Engineer,"VLSI, Embedded C, Digital Electronics, MATLAB",10.7,6,3,29,4,"Aptitude,Group Discussion,Coding,Technical Interview",Group Discussion,9,50
Com0261,Gurugram,Accenture,Software,"CSE,CSD,CSE AIML,IT",C2,QA Engineer,"Selenium, Automation Testing, Java/Python, SDLC",10.9,13,13,448,4,"Technical Interview,Group Discussion,Coding,HR",Group Discussion,253,100
Com0262,Bangalore,Groww,Finance,All Branches,C3,Risk Analyst,"Excel, SQL, Financial Modelling, Accounting, PowerBI, Basic Economics",5.6,14,11,674,2,"Group Discussion,HR",Group Discussion,363,78.57
Com0263,Bangalore,StartCo68,EdTech,All Branches,C2,Content Developer,"Content Design, Teaching Skills, Digital Marketing, Data Analysis, Communication",6.8,10,5,599,2,"Technical Interview,Coding",Technical Interview,198,50
Com0264,Gurugram,TechCo28,Software,"CSE,CSD,CSE AIML,IT",C2,Full Stack Developer,"JavaScript, React, Node.js, HTML/CSS, REST APIs",4.7,12,4,448,3,"Group Discussion,Aptitude,Coding",Group Discussion,90,33.33
Com0265,Pune,TechCo49,Software,"CSE,CSD,CSE AIML,IT",C3,SDE,"DSA, Java, Python, SQL, System Design",4.5,16,12,488,5,"Coding,Technical Interview,Aptitude,HR,Group Discussion",Technical Interview,274,75
Com0266,Chennai,StartCo26,Sales,All Branches,C3,Account Manager,"Communication, Negotiation, CRM tools, Presentation Skills, Lead Generation",7.4,15,15,674,3,"Aptitude,Coding,Group Discussion",Aptitude,349,100
Com0267,Chennai,StartCo57,Sales,All Branches,C3,Inside Sales Associate,"Communication, Negotiation, CRM tools, Presentation Skills, Lead Generation",4,12,11,674,5,"Technical Interview,Aptitude,Coding,HR,Group Discussion",Aptitude,254,91.67
Com0268,Bangalore,CoreCo6,Civil,Civil,C2,Civil Engineer,"AutoCAD, Structural Analysis, STAAD Pro, Construction Management",11.7,7,1,30,2,"Coding,HR",HR,9,14.29
Com0269,Chennai,CoreCo16,EC,EC,C3,VLSI Design Engineer,"VLSI, Embedded C, Digital Electronics, MATLAB",5.1,20,11,40,2,"Group Discussion,HR",HR,13,55
Com0270,Hyderabad,BigBasket,EdTech,All Branches,C1,Content Developer,"Content Design, Teaching Skills, Digital Marketing, Data Analysis, Communication",8.1,3,3,426,3,"Coding,Technical Interview,Aptitude",Technical Interview,132,100
Com0271,Chennai,Crompton Greaves,EC,EC,C3,VLSI Design Engineer,"VLSI, Embedded C, Digital Electronics, MATLAB",6.5,17,4,40,3,"Coding,HR,Aptitude",Coding,20,23.53
Com0272,Pune,CoreCo15,EE,EE,C2,Control Systems Engineer,"Power Systems, Electrical Machines, Circuit Analysis, MATLAB",7.4,8,3,35,3,"Aptitude,HR,Coding",HR,11,37.5
Com0273,Bangalore,Myntra,Finance,All Branches,C2,Financial Analyst,"Excel, SQL, Financial Modelling, Accounting, PowerBI, Basic Economics",7.4,8,6,599,2,"HR,Group Discussion",HR,157,75
Com0274,Bangalore,StartCo95,Finance,All Branches,C2,Tax Associate,"Excel, SQL, Financial Modelling, Accounting, PowerBI, Basic Economics",9.7,9,6,599,3,"Technical Interview,Aptitude,Group Discussion",Technical Interview,240,66.67
Com0275,Pune,CoreCo2,ME,ME,C1,Production Engineer,"CAD, SolidWorks, Thermodynamics, Manufacturing Processes",12.6,3,2,12,2,"Group Discussion,Coding",Coding,5,66.67
Com0276,Noida,Freshworks,Sales,All Branches,C3,Inside Sales Associate,"Communication, Negotiation, CRM tools, Presentation Skills, Lead Generation",3.1,11,11,674,3,"Technical Interview,HR,Group Discussion",HR,265,100
Com0277,Hyderabad,StartCo25,EdTech,All Branches,C3,Content Developer,"Content Design, Teaching Skills, Digital Marketing, Data Analysis, Communication",4.1,20,9,674,5,"Aptitude,HR,Group Discussion,Technical Interview,Coding",HR,322,45
Com0278,Hyderabad,Amazon,Software,"CSE,CSD,CSE AIML,IT",C3,Data Engineer,"Python, SQL, Machine Learning, Data Analysis",6.1,11,9,488,4,"Group Discussion,Coding,Technical Interview,Aptitude",Group Discussion,137,81.82
Com0279,Noida,TechCo43,Software,"CSE,CSD,CSE AIML,IT",C1,QA Engineer,"Selenium, Automation Testing, Java/Python, SDLC",12.3,4,3,355,2,"Group Discussion,Aptitude",Aptitude,186,75
Com0280,Hyderabad,Freshworks_1,Software,"CSE,CSD,CSE AIML,IT",C3,ML Engineer,"Python, SQL, Machine Learning, Data Analysis",6.5,19,9,488,3,"Technical Interview,Aptitude,HR",Technical Interview,181,47.37
Com0281,Chennai,LTI,Software,"CSE,CSD,CSE AIML,IT",C1,Data Engineer,"Python, SQL, Machine Learning, Data Analysis",18.2,5,5,355,2,"Coding,Group Discussion",Group Discussion,146,100
Com0282,Gurugram,Schneider Electric India,EC,EC,C2,VLSI Design Engineer,"VLSI, Embedded C, Digital Electronics, MATLAB",4,8,3,29,3,"HR,Aptitude,Technical Interview",Aptitude,12,37.5
Com0283,Hyderabad,TechCo2,Software,"CSE,CSD,CSE AIML,IT",C2,QA Engineer,"Selenium, Automation Testing, Java/Python, SDLC",6.4,9,4,448,4,"HR,Aptitude,Group Discussion,Technical Interview",HR,142,44.44
Com0284,Gurugram,TechCo5,Software,"CSE,CSD,CSE AIML,IT",C3,Data Engineer,"Python, SQL, Machine Learning, Data Analysis",4.4,14,3,488,2,"Coding,HR",Coding,216,21.43
Com0285,Bangalore,StartCo42,EdTech,All Branches,C3,Education Sales Associate,"Content Design, Teaching Skills, Digital Marketing, Data Analysis, Communication",4.3,11,9,674,3,"Group Discussion,Technical Interview,Coding",Group Discussion,168,81.82
Com0286,Pune,StartCo56,EdTech,All Branches,C2,Content Developer,"Content Design, Teaching Skills, Digital Marketing, Data Analysis, Communication",5.4,8,5,599,2,"HR,Aptitude",Aptitude,277,62.5
Com0287,Bangalore,Mobikwik,Sales,All Branches,C3,Business Development Manager,"Communication, Negotiation, CRM tools, Presentation Skills, Lead Generation",4.3,13,6,674,5,"Coding,Group Discussion,Aptitude,HR,Technical Interview",Group Discussion,219,46.15
Com0288,Pune,TechCo9,Software,"CSE,CSD,CSE AIML,IT",C1,QA Engineer,"Selenium, Automation Testing, Java/Python, SDLC",17.4,5,2,355,3,"Coding,Group Discussion,Technical Interview",Coding,141,40
Com0289,Chennai,HCLTech,Software,"CSE,CSD,CSE AIML,IT",C3,Full Stack Developer,"JavaScript, React, Node.js, HTML/CSS, REST APIs",6.4,12,7,488,3,"Aptitude,Coding,HR",Coding,271,58.33
Com0290,Bangalore,Paytm,Sales,All Branches,C3,Business Development Manager,"Communication, Negotiation, CRM tools, Presentation Skills, Lead Generation",6.6,18,5,674,2,"HR,Aptitude",Aptitude,159,27.78
Com0291,Bangalore,CoreCo9,Civil,Civil,C2,Structural Engineer,"AutoCAD, Structural Analysis, STAAD Pro, Construction Management",4.3,15,15,30,3,"Aptitude,Technical Interview,HR",HR,3,100
Com0292,Chennai,CoreCo26,ME,ME,C3,Mechanical Engineer,"CAD, SolidWorks, Thermodynamics, Manufacturing Processes",7.3,18,11,37,2,"Coding,HR",HR,9,61.11
Com0293,Bangalore,StartCo89,Finance,All Branches,C2,Equity Research Analyst,"Excel, SQL, Financial Modelling, Accounting, PowerBI, Basic Economics",7.8,9,6,599,3,"Aptitude,Technical Interview,Group Discussion",Group Discussion,140,66.67
Com0294,Hyderabad,Mindtree,Software,"CSE,CSD,CSE AIML,IT",C2,Frontend Engineer,"JavaScript, React, Node.js, HTML/CSS, REST APIs",6.4,6,5,448,5,"Coding,Aptitude,Group Discussion,Technical Interview,HR",Technical Interview,97,83.33
Com0295,Bangalore,StartCo46,Finance,All Branches,C3,Investment Banking Analyst,"Excel, SQL, Financial Modelling, Accounting, PowerBI, Basic Economics",6.4,20,13,674,2,"Group Discussion,Coding",Group Discussion,238,65
Com0296,Noida,Flipkart,EdTech,All Branches,C3,Content Developer,"Content Design, Teaching Skills, Digital Marketing, Data Analysis, Communication",3.6,19,11,674,2,"Aptitude,Coding",Aptitude,259,57.89
Com0297,Gurugram,StartCo99,Finance,All Branches,C2,Risk Analyst,"Excel, SQL, Financial Modelling, Accounting, PowerBI, Basic Economics",5.2,15,7,599,4,"HR,Technical Interview,Coding,Aptitude",Apptitude,236,46.67
Com0298,Gurugram,TechCo55,Software,"CSE,CSD,CSE AIML,IT",C1,Backend Engineer,"DSA, Java, Python, SQL, System Design",18.1,2,1,355,3,"Coding,Technical Interview,Aptitude",Technical Interview,126,50
Com0299,Pune,StartCo102,EdTech,All Branches,C2,Content Developer,"Content Design, Teaching Skills, Digital Marketing, Data Analysis, Communication",8.6,6,1,599,4,"Coding,Aptitude,HR,Group Discussion",Aptitude,258,16.67
Com0300,Chennai,StartCo5,Sales,All Branches,C2,Territory Sales Manager,"Communication, Negotiation, CRM tools, Presentation Skills, Lead Generation",9.5,11,8,599,5,"HR,Technical Interview,Aptitude,Group Discussion,Coding",Group Discussion,148,72.73
,,,,,,,,,,,,,,,,
,,,,,,,,,,1902,,,,,,
